,desc,n_nodes,label,pred,conv3_feats,TSNE1,TSNE2,Cluster,acc,Imp
556,GAAELPCSADWW,12,0,0,"tensor([[-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828],
        [-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828],
        [-0.0308, -0.0346,  0.0117, -0.0933, -0.0106,  0.1428,  0.0414, -0.0637,
          0.1151,  0.0158,  0.0386,  0.0495,  0.0837, -0.0278, -0.0331,  0.0594],
        [-0.0308, -0.0346,  0.0117, -0.0933, -0.0106,  0.1428,  0.0414, -0.0637,
          0.1151,  0.0158,  0.0386,  0.0495,  0.0837, -0.0278, -0.0331,  0.0594],
        [-0.0380, -0.0320,  0.0044, -0.1020, -0.0168,  0.1648,  0.0367, -0.0678,
          0.1190,  0.0119,  0.0673,  0.0678,  0.0882, -0.0146, -0.0448,  0.0832],
        [-0.1241, -0.0176, -0.0725, -0.1936, -0.0731,  0.3969,  0.0105, -0.0868,
          0.1830, -0.0131,  0.3354,  0.2579,  0.1454,  0.0941, -0.1621,  0.3138],
        [-0.1560, -0.0059, -0.1050, -0.2325, -0.1006,  0.4950, -0.0105, -0.1049,
          0.2003, -0.0302,  0.4629,  0.3393,  0.1656,  0.1529, -0.2143,  0.4197],
        [-0.1488, -0.0086, -0.0977, -0.2238, -0.0944,  0.4729, -0.0058, -0.1008,
          0.1964, -0.0264,  0.4342,  0.3210,  0.1610,  0.1397, -0.2025,  0.3959],
        [-0.0474, -0.0176, -0.0123, -0.1222, -0.0364,  0.2151,  0.0109, -0.0922,
          0.1133, -0.0066,  0.1541,  0.1113,  0.0926,  0.0350, -0.0755,  0.1504],
        [ 0.0513, -0.0056,  0.0577, -0.0398, -0.0015,  0.0039, -0.0099, -0.1199,
          0.0117, -0.0130, -0.0261, -0.0565,  0.0229, -0.0062,  0.0197, -0.0211],
        [ 0.1235,  0.0200,  0.0983,  0.0074,  0.0065, -0.1184, -0.0551, -0.1694,
         -0.0794, -0.0382, -0.0830, -0.1498, -0.0306,  0.0129,  0.0661, -0.0919],
        [ 0.1157,  0.0172,  0.0939,  0.0023,  0.0056, -0.1051, -0.0502, -0.1641,
         -0.0695, -0.0355, -0.0768, -0.1397, -0.0248,  0.0109,  0.0611, -0.0843]])",-5.1658497,30.019531,0,1,0.023499608
557,QPQPLIYP,8,0,0,"tensor([[ 5.7350e-02, -1.2560e-02,  2.9726e-03, -1.6966e-01,  9.4445e-02,
          2.7543e-01, -1.2262e-01, -1.9348e-01,  1.8838e-01, -1.7741e-01,
          2.1693e-01, -5.9856e-02, -3.0039e-02, -7.7770e-02,  1.3079e-01,
         -3.3967e-02],
        [ 6.7976e-02, -9.6698e-03,  3.4184e-03, -1.7542e-01,  1.0466e-01,
          2.8418e-01, -1.3959e-01, -2.0734e-01,  1.9247e-01, -1.9652e-01,
          2.3205e-01, -7.3153e-02, -4.2500e-02, -8.1909e-02,  1.4778e-01,
         -4.5042e-02],
        [ 4.7258e-02, -1.5305e-02,  2.5493e-03, -1.6418e-01,  8.4741e-02,
          2.6713e-01, -1.0650e-01, -1.8032e-01,  1.8449e-01, -1.5926e-01,
          2.0256e-01, -4.7227e-02, -1.8205e-02, -7.3839e-02,  1.1464e-01,
         -2.3449e-02],
        [ 9.3123e-03, -2.5627e-02,  9.5748e-04, -1.4357e-01,  4.8252e-02,
          2.3590e-01, -4.5897e-02, -1.3083e-01,  1.6987e-01, -9.1001e-02,
          1.4855e-01,  2.5710e-04,  2.6292e-02, -5.9059e-02,  5.3943e-02,
          1.6098e-02],
        [-2.1872e-02, -3.4110e-02, -3.5071e-04, -1.2664e-01,  1.8265e-02,
          2.1023e-01,  3.9085e-03, -9.0158e-02,  1.5785e-01, -3.4907e-02,
          1.0416e-01,  3.9281e-02,  6.2861e-02, -4.6912e-02,  4.0586e-03,
          4.8600e-02],
        [-4.5962e-02, -4.0417e-02,  2.0548e-04, -1.0996e-01, -7.4661e-03,
          1.8281e-01,  4.5316e-02, -5.6873e-02,  1.4361e-01,  1.2796e-02,
          6.3199e-02,  6.9305e-02,  9.2414e-02, -3.5558e-02, -3.7363e-02,
          7.3892e-02],
        [-4.6299e-02, -3.1541e-02,  3.6081e-03, -1.0389e-01, -1.1497e-02,
          1.7433e-01,  4.3957e-02, -5.5489e-02,  1.3866e-01,  1.4410e-02,
          4.5716e-02,  7.4420e-02,  9.2192e-02, -3.4487e-02, -4.6824e-02,
          7.1913e-02],
        [-4.4414e-02, -2.8958e-02,  4.8072e-03, -1.0278e-01, -1.1095e-02,
          1.7233e-01,  4.1180e-02, -5.7314e-02,  1.3719e-01,  1.2229e-02,
          4.3077e-02,  7.3090e-02,  9.0136e-02, -3.4567e-02, -4.6463e-02,
          6.9467e-02]])",-10.950662,21.459677,0,1,0.01382959
558,PLG,3,0,0,"tensor([[-1.4799e-02, -3.2186e-02, -5.3978e-05, -1.3048e-01,  2.5067e-02,
          2.1605e-01, -7.3890e-03, -9.9383e-02,  1.6058e-01, -4.7630e-02,
          1.1423e-01,  3.0429e-02,  5.4566e-02, -4.9668e-02,  1.5374e-02,
          4.1227e-02],
        [ 6.1736e-04, -2.6136e-02,  1.2400e-02, -1.1169e-01,  2.0553e-02,
          1.7155e-01, -9.9084e-03, -1.0541e-01,  1.2911e-01, -4.2421e-02,
          8.5890e-02,  1.0226e-02,  4.6320e-02, -4.0813e-02,  1.8277e-02,
          2.6561e-02],
        [-2.6839e-02, -3.3187e-02,  1.3901e-02, -9.0673e-02, -1.0196e-02,
          1.3610e-01,  3.8911e-02, -6.6440e-02,  1.1012e-01,  1.4370e-02,
          3.5507e-02,  4.4380e-02,  8.0726e-02, -2.6778e-02, -3.0534e-02,
          5.5492e-02]])",1.8657534,19.133097,2,1,0.014706391
559,AVPYPQR,7,0,0,"tensor([[-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828],
        [-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828],
        [-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828],
        [-0.0323, -0.0301,  0.0018, -0.1165,  0.0054,  0.1954,  0.0192, -0.0758,
          0.1502, -0.0153,  0.0763,  0.0559,  0.0747, -0.0421, -0.0195,  0.0577],
        [ 0.0085, -0.0190,  0.0035, -0.1386,  0.0446,  0.2290, -0.0460, -0.1290,
          0.1659, -0.0887,  0.1344,  0.0049,  0.0268, -0.0580,  0.0458,  0.0152],
        [ 0.0517, -0.0073,  0.0053, -0.1621,  0.0862,  0.2645, -0.1150, -0.1854,
          0.1825, -0.1665,  0.1960, -0.0492, -0.0239, -0.0749,  0.1150, -0.0298],
        [ 0.0482, -0.0150,  0.0026, -0.1647,  0.0857,  0.2679, -0.1081, -0.1816,
          0.1849, -0.1610,  0.2040, -0.0485, -0.0194, -0.0742,  0.1162, -0.0245]])",-5.129698,21.737684,0,1,0.016444528
560,FALPQY,6,0,0,"tensor([[-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.3571e-02, -4.2733e-02, -1.6805e-03, -1.0943e-01, -1.2217e-02,
          1.8414e-01,  5.4535e-02, -4.8817e-02,  1.4564e-01,  2.2112e-02,
          5.9040e-02,  7.8948e-02,  1.0003e-01, -3.4566e-02, -4.6648e-02,
          8.1636e-02],
        [-2.5700e-02, -3.5151e-02, -5.1128e-04, -1.2456e-01,  1.4584e-02,
          2.0708e-01,  1.0021e-02, -8.5166e-02,  1.5638e-01, -2.8022e-02,
          9.8713e-02,  4.4070e-02,  6.7349e-02, -4.5422e-02, -2.0639e-03,
          5.2589e-02],
        [-1.4432e-02, -3.2086e-02, -3.8611e-05, -1.3068e-01,  2.5419e-02,
          2.1635e-01, -7.9740e-03, -9.9861e-02,  1.6072e-01, -4.8289e-02,
          1.1475e-01,  2.9971e-02,  5.4136e-02, -4.9810e-02,  1.5960e-02,
          4.0846e-02],
        [-6.2111e-03, -2.9850e-02,  3.0627e-04, -1.3515e-01,  3.3325e-02,
          2.2312e-01, -2.1104e-02, -1.1058e-01,  1.6389e-01, -6.3078e-02,
          1.2645e-01,  1.9683e-02,  4.4496e-02, -5.3013e-02,  2.9111e-02,
          3.2277e-02],
        [-2.9452e-02, -3.6172e-02, -6.6869e-04, -1.2253e-01,  1.0976e-02,
          2.0399e-01,  1.6015e-02, -8.0272e-02,  1.5493e-01, -2.1272e-02,
          9.3371e-02,  4.8766e-02,  7.1750e-02, -4.3960e-02, -8.0666e-03,
          5.6500e-02]])",1.6161894,23.703617,0,1,0.019817421
561,HG,2,0,0,"tensor([[-0.0873,  0.0254, -0.1216, -0.3049, -0.0326,  0.6291, -0.1651, -0.2317,
          0.2453, -0.2002,  0.6687,  0.2794,  0.0743,  0.1552, -0.1052,  0.3937],
        [-0.0873,  0.0254, -0.1216, -0.3049, -0.0326,  0.6291, -0.1651, -0.2317,
          0.2453, -0.2002,  0.6687,  0.2794,  0.0743,  0.1552, -0.1052,  0.3937]])",-10.962164,32.472717,0,1,0.07641236
562,VV,2,1,1,"tensor([[ 0.4778,  0.1453,  0.2971,  0.2383,  0.0458, -0.7180, -0.2765, -0.4121,
         -0.5259, -0.1622, -0.3623, -0.6073, -0.2928,  0.1065,  0.2938, -0.4394],
        [ 0.4778,  0.1453,  0.2971,  0.2383,  0.0458, -0.7180, -0.2765, -0.4121,
         -0.5259, -0.1622, -0.3623, -0.6073, -0.2928,  0.1065,  0.2938, -0.4394]])",5.6644015,-35.635323,1,1,-0.13698973
563,QNDKIHPFAQTQSLVYPFGPIPNSLPQNIPPLTQTPVVV,39,1,1,"tensor([[ 3.0511e-02, -1.2902e-02,  4.6091e-02, -5.3281e-02, -3.8279e-03,
          3.9030e-02,  3.0681e-03, -1.0573e-01,  3.7837e-02, -5.6990e-03,
         -9.6987e-03, -2.9686e-02,  3.8275e-02, -1.1633e-02,  6.3217e-03,
         -7.4574e-04],
        [ 5.7454e-02, -3.3725e-03,  6.1213e-02, -3.5714e-02, -8.3645e-04,
         -6.5715e-03, -1.3771e-02, -1.2418e-01,  3.8803e-03, -1.5127e-02,
         -3.0937e-02, -6.4483e-02,  1.8332e-02, -4.5170e-03,  2.3637e-02,
         -2.7166e-02],
        [ 2.7599e-02, -1.4065e-02,  4.3614e-02, -5.7117e-02, -2.7722e-03,
          4.8037e-02,  3.3118e-03, -1.0473e-01,  4.4175e-02, -7.0290e-03,
         -3.8177e-03, -2.5861e-02,  3.9729e-02, -1.3461e-02,  6.0020e-03,
          2.0097e-03],
        [ 3.6176e-03, -2.3699e-02,  2.2830e-02, -8.9606e-02,  6.5613e-03,
          1.2410e-01,  4.5888e-03, -9.7039e-02,  9.7609e-02, -1.9071e-02,
          4.6278e-02,  5.6762e-03,  5.1382e-02, -2.9013e-02,  4.0876e-03,
          2.4657e-02],
        [-9.0570e-03, -3.0624e-02,  1.8688e-04, -1.3360e-01,  3.0588e-02,
          2.2078e-01, -1.6559e-02, -1.0687e-01,  1.6279e-01, -5.7958e-02,
          1.2240e-01,  2.3244e-02,  4.7833e-02, -5.1904e-02,  2.4558e-02,
          3.5243e-02],
        [ 4.7363e-03, -2.6872e-02,  7.6551e-04, -1.4109e-01,  4.3852e-02,
          2.3213e-01, -3.8589e-02, -1.2486e-01,  1.6811e-01, -8.2770e-02,
          1.4204e-01,  5.9834e-03,  3.1658e-02, -5.7277e-02,  4.6623e-02,
          2.0868e-02],
        [ 4.8148e-03, -2.6851e-02,  7.6881e-04, -1.4113e-01,  4.3927e-02,
          2.3219e-01, -3.8714e-02, -1.2496e-01,  1.6814e-01, -8.2911e-02,
          1.4215e-01,  5.8852e-03,  3.1566e-02, -5.7307e-02,  4.6748e-02,
          2.0786e-02],
        [-2.4745e-02, -3.4892e-02, -4.7122e-04, -1.2508e-01,  1.5502e-02,
          2.0786e-01,  8.4965e-03, -8.6411e-02,  1.5675e-01, -2.9739e-02,
          1.0007e-01,  4.2876e-02,  6.6230e-02, -4.5794e-02, -5.3667e-04,
          5.1594e-02],
        [-4.0160e-02, -3.9085e-02, -1.1179e-03, -1.1671e-01,  6.7956e-04,
          1.9518e-01,  3.3116e-02, -6.6308e-02,  1.5081e-01, -2.0117e-03,
          7.8130e-02,  6.2165e-02,  8.4306e-02, -3.9789e-02, -2.5195e-02,
          6.7659e-02],
        [-5.4342e-02, -4.2943e-02, -1.7128e-03, -1.0901e-01, -1.2958e-02,
          1.8350e-01,  5.5766e-02, -4.7812e-02,  1.4534e-01,  2.3499e-02,
          5.7943e-02,  7.9912e-02,  1.0094e-01, -3.4265e-02, -4.7881e-02,
          8.2440e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-2.9728e-02, -3.4209e-02,  1.2280e-02, -9.2557e-02, -1.0516e-02,
          1.4099e-01,  4.0716e-02, -6.4461e-02,  1.1376e-01,  1.5381e-02,
          3.7785e-02,  4.8111e-02,  8.2865e-02, -2.7541e-02, -3.2391e-02,
          5.8325e-02],
        [-2.0873e-03, -2.4432e-02,  2.7794e-02, -7.4535e-02, -7.4473e-03,
          9.4203e-02,  2.3441e-02, -8.3395e-02,  7.8922e-02,  5.7085e-03,
          1.5997e-02,  1.2413e-02,  6.2405e-02, -2.0242e-02, -1.4627e-02,
          3.1220e-02],
        [ 3.6620e-02, -1.0741e-02,  4.9520e-02, -4.9298e-02, -3.1496e-03,
          2.8690e-02, -7.5002e-04, -1.0991e-01,  3.0138e-02, -7.8368e-03,
         -1.4514e-02, -3.7576e-02,  3.3753e-02, -1.0019e-02,  1.0248e-02,
         -6.7364e-03],
        [ 9.6042e-02,  4.5414e-02,  8.5463e-02, -1.2720e-02,  6.9879e-03,
         -5.0049e-02, -6.7205e-02, -1.6042e-01, -2.8202e-02, -5.6523e-02,
         -8.2492e-02, -9.4094e-02, -2.2340e-02, -4.9120e-03,  3.2845e-02,
         -7.5970e-02],
        [ 2.0062e-01,  1.6547e-01,  1.5028e-01,  5.0345e-02,  2.6968e-02,
         -1.7543e-01, -2.0187e-01, -2.5523e-01, -1.2087e-01, -1.5906e-01,
         -2.1490e-01, -1.8133e-01, -1.2837e-01, -2.3215e-03,  6.3191e-02,
         -2.0444e-01],
        [ 2.7521e-01,  2.6894e-01,  1.9784e-01,  9.4235e-02,  4.3015e-02,
         -2.5379e-01, -3.1280e-01, -3.2783e-01, -1.7858e-01, -2.4635e-01,
         -3.2007e-01, -2.3331e-01, -2.1015e-01, -5.8421e-03,  7.6933e-02,
         -3.0164e-01],
        [ 2.5610e-01,  2.5677e-01,  1.8671e-01,  8.2107e-02,  4.0349e-02,
         -2.2480e-01, -2.9635e-01, -3.1323e-01, -1.5704e-01, -2.3537e-01,
         -3.0175e-01, -2.1174e-01, -1.9414e-01, -9.2601e-03,  6.7050e-02,
         -2.8121e-01],
        [ 1.5143e-01,  1.3667e-01,  1.2184e-01,  1.8977e-02,  2.0358e-02,
         -9.9259e-02, -1.6162e-01, -2.1835e-01, -6.4248e-02, -1.3280e-01,
         -1.6927e-01, -1.2437e-01, -8.8035e-02, -1.1877e-02,  3.6639e-02,
         -1.5265e-01],
        [ 7.6166e-02,  3.2976e-02,  7.3908e-02, -2.5345e-02,  4.2362e-03,
         -1.9770e-02, -5.0270e-02, -1.4529e-01, -5.6994e-03, -4.5275e-02,
         -6.3571e-02, -7.1537e-02, -5.7641e-03, -8.5319e-03,  2.2471e-02,
         -5.4793e-02],
        [ 5.0577e-02, -5.8049e-03,  5.7353e-02, -4.0198e-02, -1.6000e-03,
          5.0680e-03, -9.4727e-03, -1.1947e-01,  1.2548e-02, -1.2721e-02,
         -2.5516e-02, -5.5601e-02,  2.3422e-02, -6.3332e-03,  1.9217e-02,
         -2.0422e-02],
        [ 5.7176e-02, -3.4708e-03,  6.1057e-02, -3.5896e-02, -8.6731e-04,
         -6.1010e-03, -1.3597e-02, -1.2399e-01,  4.2306e-03, -1.5030e-02,
         -3.0718e-02, -6.4124e-02,  1.8537e-02, -4.5904e-03,  2.3458e-02,
         -2.6894e-02],
        [ 1.9424e-02, -1.6848e-02,  3.9717e-02, -6.0858e-02, -4.8114e-03,
          5.8528e-02,  9.7144e-03, -9.8311e-02,  5.2290e-02, -2.2408e-03,
         -3.1529e-04, -1.5356e-02,  4.6356e-02, -1.4751e-02, -5.2492e-04,
          1.0109e-02],
        [-5.1645e-03, -2.6777e-02,  1.8080e-02, -9.4919e-02,  5.2924e-03,
          1.3810e-01,  1.0413e-02, -9.0810e-02,  1.0811e-01, -1.5497e-02,
          5.2437e-02,  1.7004e-02,  5.8032e-02, -3.1106e-02, -1.8868e-03,
          3.3290e-02],
        [-2.7528e-02, -3.5649e-02, -5.8796e-04, -1.2357e-01,  1.2827e-02,
          2.0557e-01,  1.2941e-02, -8.2782e-02,  1.5567e-01, -2.4734e-02,
          9.6111e-02,  4.6358e-02,  6.9493e-02, -4.4710e-02, -4.9880e-03,
          5.4494e-02],
        [-2.4414e-02, -3.4523e-02,  1.3111e-03, -1.2119e-01,  1.2925e-02,
          1.9957e-01,  1.1278e-02, -8.4735e-02,  1.5127e-01, -2.5402e-02,
          9.3012e-02,  4.2324e-02,  6.7313e-02, -4.3697e-02, -3.2654e-03,
          5.1458e-02],
        [-1.2613e-02, -2.9117e-02,  1.5770e-02, -9.5470e-02,  1.4011e-03,
          1.4164e-01,  1.8571e-02, -8.3476e-02,  1.1157e-01, -7.6707e-03,
          5.0340e-02,  2.6480e-02,  6.5104e-02, -3.0719e-02, -1.0121e-02,
          4.0816e-02],
        [-2.4390e-02, -3.2321e-02,  1.5276e-02, -8.9076e-02, -9.9236e-03,
          1.3195e-01,  3.7380e-02, -6.8117e-02,  1.0703e-01,  1.3513e-02,
          3.3577e-02,  4.1217e-02,  7.8914e-02, -2.6132e-02, -2.8960e-02,
          5.3090e-02],
        [-2.0948e-02, -3.1663e-02,  1.3652e-02, -9.5014e-02, -3.7176e-03,
          1.4335e-01,  2.8573e-02, -7.4714e-02,  1.1396e-01,  2.3887e-03,
          4.6007e-02,  3.7046e-02,  7.3405e-02, -2.9698e-02, -2.0196e-02,
          4.9293e-02],
        [-4.7837e-02, -4.1173e-02, -1.4399e-03, -1.1255e-01, -6.7031e-03,
          1.8886e-01,  4.5377e-02, -5.6295e-02,  1.4785e-01,  1.1798e-02,
          6.7202e-02,  7.1772e-02,  9.3308e-02, -3.6799e-02, -3.7476e-02,
          7.5660e-02],
        [-4.7837e-02, -4.1173e-02, -1.4399e-03, -1.1255e-01, -6.7031e-03,
          1.8886e-01,  4.5377e-02, -5.6295e-02,  1.4785e-01,  1.1798e-02,
          6.7202e-02,  7.1772e-02,  9.3308e-02, -3.6799e-02, -3.7476e-02,
          7.5660e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-4.1840e-02, -3.8493e-02,  5.4819e-03, -1.0045e-01, -1.1861e-02,
          1.6148e-01,  4.8286e-02, -5.6164e-02,  1.2902e-01,  1.9620e-02,
          4.7332e-02,  6.3753e-02,  9.1830e-02, -3.0740e-02, -4.0174e-02,
          7.0202e-02],
        [ 8.6271e-02,  6.8200e-03,  7.7388e-02, -1.6926e-02,  2.3631e-03,
         -5.5344e-02, -3.1781e-02, -1.4392e-01, -3.2438e-02, -2.5212e-02,
         -5.3651e-02, -1.0170e-01, -2.9990e-03,  3.0934e-03,  4.2155e-02,
         -5.5424e-02],
        [ 2.5425e-01,  6.6233e-02,  1.7167e-01,  9.2592e-02,  2.1013e-02,
         -3.3964e-01, -1.3676e-01, -2.5899e-01, -2.4414e-01, -8.3993e-02,
         -1.8606e-01, -3.1863e-01, -1.2734e-01,  4.7455e-02,  1.5010e-01,
         -2.2014e-01],
        [ 4.3154e-01,  1.2894e-01,  2.7118e-01,  2.0819e-01,  4.0699e-02,
         -6.3972e-01, -2.4757e-01, -3.8044e-01, -4.6760e-01, -1.4604e-01,
         -3.2581e-01, -5.4761e-01, -2.5858e-01,  9.4279e-02,  2.6404e-01,
         -3.9400e-01],
        [ 3.8392e-01,  1.1210e-01,  2.4445e-01,  1.7714e-01,  3.5411e-02,
         -5.5912e-01, -2.1780e-01, -3.4782e-01, -4.0757e-01, -1.2937e-01,
         -2.8827e-01, -4.8610e-01, -2.2332e-01,  8.1701e-02,  2.3344e-01,
         -3.4730e-01]])",12.199506,-0.58211964,2,1,-0.0073306146
564,VIPFPGR,7,1,1,"tensor([[ 0.1995,  0.0469,  0.1409,  0.0569,  0.0149, -0.2469, -0.1025, -0.2215,
         -0.1751, -0.0648, -0.1429, -0.2479, -0.0868,  0.0330,  0.1149, -0.1664],
        [ 0.2511,  0.0651,  0.1699,  0.0906,  0.0207, -0.3344, -0.1348, -0.2569,
         -0.2402, -0.0829, -0.1836, -0.3146, -0.1250,  0.0466,  0.1481, -0.2171],
        [ 0.2797,  0.1387,  0.1906,  0.1052,  0.0302, -0.3432, -0.2056, -0.2941,
         -0.2463, -0.1433, -0.2443, -0.3149, -0.1680,  0.0350,  0.1383, -0.2649],
        [ 0.3203,  0.2576,  0.2211,  0.1253,  0.0453, -0.3470, -0.3182, -0.3511,
         -0.2482, -0.2405, -0.3392, -0.3072, -0.2341,  0.0143,  0.1180, -0.3373],
        [ 0.3489,  0.3624,  0.2442,  0.1381,  0.0580, -0.3366, -0.4151, -0.3971,
         -0.2397, -0.3256, -0.4187, -0.2897, -0.2879, -0.0067,  0.0944, -0.3949],
        [ 0.3243,  0.3793,  0.2323,  0.1205,  0.0578, -0.2791, -0.4211, -0.3874,
         -0.1967, -0.3373, -0.4147, -0.2432, -0.2785, -0.0209,  0.0672, -0.3788],
        [ 0.2321,  0.2834,  0.1758,  0.0643,  0.0412, -0.1623, -0.3107, -0.3066,
         -0.1102, -0.2549, -0.3040, -0.1605, -0.1885, -0.0262,  0.0360, -0.2686]])",-8.89323,-30.062319,3,1,-0.08727776
565,PFPIIV,6,1,1,"tensor([[ 0.3513,  0.3412,  0.2439,  0.1410,  0.0560, -0.3543, -0.3982, -0.3926,
         -0.2531, -0.3090, -0.4073, -0.3054, -0.2821,  0.0006,  0.1057, -0.3904],
        [ 0.3531,  0.2977,  0.2417,  0.1450,  0.0518, -0.3849, -0.3625, -0.3815,
         -0.2762, -0.2746, -0.3822, -0.3333, -0.2683,  0.0144,  0.1265, -0.3784],
        [ 0.2486,  0.1414,  0.1742,  0.0842,  0.0282, -0.2821, -0.1976, -0.2767,
         -0.2007, -0.1433, -0.2280, -0.2669, -0.1498,  0.0227,  0.1122, -0.2387],
        [ 0.1793,  0.0397,  0.1296,  0.0437,  0.0127, -0.2128, -0.0899, -0.2076,
         -0.1497, -0.0578, -0.1270, -0.2218, -0.0718,  0.0277,  0.1019, -0.1466],
        [ 0.2033,  0.0482,  0.1431,  0.0594,  0.0154, -0.2534, -0.1049, -0.2241,
         -0.1799, -0.0662, -0.1459, -0.2528, -0.0896,  0.0340,  0.1174, -0.1702],
        [ 0.1707,  0.0367,  0.1248,  0.0381,  0.0117, -0.1982, -0.0845, -0.2018,
         -0.1388, -0.0548, -0.1202, -0.2107, -0.0655,  0.0254,  0.0964, -0.1382]])",-3.6264918,-27.952566,3,1,-0.07461024
566,KAVPYPPQ,8,1,0,"tensor([[ 0.0606, -0.0117,  0.0031, -0.1714,  0.0976,  0.2781, -0.1279, -0.1978,
          0.1896, -0.1833,  0.2216, -0.0640, -0.0339, -0.0791,  0.1361, -0.0374],
        [ 0.0395, -0.0174,  0.0022, -0.1600,  0.0773,  0.2607, -0.0941, -0.1702,
          0.1815, -0.1453,  0.1915, -0.0375, -0.0091, -0.0708,  0.1022, -0.0153],
        [-0.0236, -0.0346, -0.0004, -0.1257,  0.0166,  0.2088,  0.0067, -0.0879,
          0.1572, -0.0317,  0.1016,  0.0415,  0.0649, -0.0462,  0.0012,  0.0504],
        [-0.0391, -0.0321,  0.0074, -0.0990, -0.0110,  0.1601,  0.0421, -0.0596,
          0.1281,  0.0144,  0.0419,  0.0633,  0.0879, -0.0316, -0.0408,  0.0658],
        [-0.0231, -0.0081,  0.0156, -0.0947, -0.0038,  0.1552,  0.0124, -0.0783,
          0.1236, -0.0121,  0.0272,  0.0536,  0.0679, -0.0358, -0.0349,  0.0441],
        [ 0.0092,  0.0007,  0.0170, -0.1122,  0.0273,  0.1818, -0.0392, -0.1204,
          0.1361, -0.0702,  0.0732,  0.0132,  0.0300, -0.0484,  0.0168,  0.0104],
        [ 0.0581,  0.0074,  0.0105, -0.1571,  0.0870,  0.2580, -0.1280, -0.1924,
          0.1781, -0.1766,  0.1806, -0.0505, -0.0323, -0.0760,  0.1124, -0.0399],
        [ 0.0639, -0.0108,  0.0032, -0.1732,  0.1008,  0.2809, -0.1331, -0.2021,
          0.1909, -0.1893,  0.2263, -0.0681, -0.0378, -0.0803,  0.1413, -0.0408]])",-14.500743,21.27001,0,0,0.00982495
567,ID,2,1,1,"tensor([[ 0.4294,  0.1282,  0.2700,  0.2068,  0.0405, -0.6362, -0.2463, -0.3790,
         -0.4649, -0.1453, -0.3242, -0.5449, -0.2570,  0.0937,  0.2627, -0.3919],
        [ 0.4294,  0.1282,  0.2700,  0.2068,  0.0405, -0.6362, -0.2463, -0.3790,
         -0.4649, -0.1453, -0.3242, -0.5449, -0.2570,  0.0937,  0.2627, -0.3919]])",6.111693,-35.33804,1,1,-0.12239354
